,Date,Month,station,station elevation,Precipitation,Downward Long Wave Rad Flux,Downward Short Wave Rad Flux,Air Pressure,Water precipitation,Humidity,Cloud cover,Temperature,Upward Long wave Rad,Upward Long wave Rad Atmos,Upward Short Wave Rad,Max Temperature
3788,20060519,05,WEST,348,0.009999999776482582,225802.9140625,349528.0,66511883.5,13489.097778320312,5.762749910354614,0.3341666688211262,16498.792154947918,295949.7265625,184262.6640625,59578.0,16533.344807942707
3789,20060520,05,WEST,348,0.0,235451.109375,343472.0,66565816.0,16438.979736328125,6.914379894733429,0.7033332952608665,16568.683756510418,303581.78125,185118.25390625,58242.0,16615.018229166668
3790,20060521,05,WEST,348,28.670000353828073,244557.296875,318844.0,66760703.5,19558.0244140625,7.725679814815521,4.92750009894371,16533.648763020832,300865.162109375,167463.80078125,52825.0,16561.797526041668
3791,20060522,05,WEST,348,6.080000026151538,246815.2421875,342418.0,66966277.5,19530.900146484375,8.24859631061554,0.47749999662240344,16577.27783203125,303084.671875,186620.390625,57331.0,16565.792154947918
3792,20060523,05,WEST,348,0.20000000298023224,247998.25,342926.0,67027949.0,21664.544067382812,8.14153105020523,0.28916665089006227,16556.61669921875,302148.9765625,180883.07421875,57237.0,16575.243489583332
3793,20060524,05,WEST,348,35.26000050455332,255375.90625,344378.0,66897625.5,22752.449584960938,8.846804082393646,0.1666666722546021,16632.58349609375,308479.5078125,191197.1953125,57672.0,16646.407877604168
3794,20060525,05,WEST,348,0.0,251944.203125,351460.0,66651199.5,17393.2275390625,8.825230300426483,0.08666666193554799,16678.183268229168,311468.6484375,200590.9609375,59402.0,16697.643391927082
3795,20060526,05,WEST,348,0.22999998927116394,254652.7109375,340026.0,66544526.0,19993.253540039062,8.779728889465332,0.5616666236892343,16681.368815104168,311663.6796875,183626.51953125,56690.0,16706.929850260418
3796,20060527,05,WEST,348,0.04999999701976776,249315.8984375,351219.0,66617874.5,17430.112548828125,8.313760042190552,0.2633333296204607,16636.306640625,309035.640625,188887.75,59124.0,16653.978515625
3797,20060528,05,WEST,348,134.8899986743927,259092.734375,332388.0,66866174.5,23064.620483398438,9.569314360618591,1.9099999219179153,16609.42578125,307922.5546875,174755.5888671875,55065.0,16631.5595703125
3798,20060529,05,WEST,348,240.01000499725342,263398.984375,271564.0,67026804.0,25437.61083984375,10.063778281211853,8.755832994977633,16547.471516927082,304153.3671875,145844.2353515625,44211.0,16596.031901041668
3799,20060530,05,WEST,348,910.7799558639526,262765.890625,269244.0,67115983.5,26519.690307617188,10.563820004463196,6.745000074307124,16417.311604817707,294711.734375,161246.23046875,42506.0,16435.058919270832
3800,20060531,05,WEST,348,1354.530014038086,259401.203125,247309.0,67228315.5,28472.383544921875,10.484988152980804,10.35999952753385,16376.434814453125,291747.8203125,142271.611328125,40203.0,16389.644612630207
3801,20060601,06,WEST,348,894.9900245666504,252895.3515625,310077.0,67174955.0,25731.599853515625,9.791460454463959,4.814166562010844,16408.506103515625,292965.671875,158119.59765625,51337.0,16435.451171875
3802,20060602,06,WEST,348,4.189999781548977,229793.26953125,357773.0,67169697.0,13452.576293945312,6.707464843988419,0.10583333158865571,16422.782552083332,292386.609375,193025.4951171875,61016.0,16444.194254557293
3803,20060603,06,WEST,348,0.0,223335.625,363150.0,67059379.5,11710.555908203125,5.994173139333725,0.04916666494682431,16547.159342447918,300679.197265625,190408.13671875,62486.0,16523.03466796875
3804,20060604,06,WEST,348,23.95999963581562,239016.9921875,316056.0,66839648.0,18952.802124023438,6.328599631786346,2.734166627128919,16496.863444010418,296866.4921875,161607.12890625,52489.0,16497.185546875
3805,20060605,06,WEST,348,15.069999516010284,243769.796875,351131.0,66795441.0,22256.067504882812,7.294634222984314,0.12749999233831963,16541.654459635418,299904.9375,180570.2109375,59309.0,16549.603678385418
3806,20060606,06,WEST,348,412.9799898862839,252226.78125,335462.0,66844545.5,23415.17724609375,8.610518753528595,1.880000002682209,16549.515625,300435.982421875,169508.6962890625,55730.0,16560.415690104168
3807,20060607,06,WEST,348,0.6199999637901783,238557.5625,359334.0,66989401.0,13855.127380371094,7.649661362171173,0.04666666484748324,16582.7939453125,302316.5078125,196401.125,61425.0,16575.024739583332
3808,20060608,06,WEST,348,0.0,235209.5390625,357331.0,67045333.0,16137.50048828125,6.32073050737381,0.29749998978028697,16630.731282552082,306253.109375,182786.1279296875,60748.0,16636.186360677082
3809,20060609,06,WEST,348,0.0,242507.8125,358141.0,66904774.0,16666.0126953125,6.762621521949768,0.10166666780908902,16674.453450520832,309499.328125,194849.1640625,61092.0,16684.587727864582
3810,20060610,06,WEST,348,0.3700000047683716,245480.0390625,358614.0,66536222.0,16384.146362304688,7.520569443702698,0.2916666486610969,16693.558268229168,311493.140625,196871.875,61140.0,16715.957845052082
3811,20060611,06,WEST,348,10.549999698996544,252805.7265625,355301.0,66562942.5,19133.902954101562,7.869520008563995,0.18833332601934671,16752.543294270832,317200.75,189319.53515625,60233.0,16793.507975260418
3812,20060612,06,WEST,348,79.8799985870719,255900.0546875,329480.0,67020213.0,23050.666870117188,8.43202430009842,2.122499822638929,16597.661783854168,305517.9453125,161639.76171875,54487.0,16605.389973958332
3813,20060613,06,WEST,348,0.0,224366.328125,362431.0,67202701.5,14088.933349609375,5.946781784296036,0.004999999888241291,16403.551025390625,291064.5,189518.11328125,62328.0,16413.793212890625
3814,20060614,06,WEST,348,0.0,223366.2578125,365125.0,67119695.0,12246.702209472656,5.809539586305618,0.0,16510.804280598957,296762.9296875,196400.6728515625,63117.0,16496.70751953125
3815,20060615,06,WEST,348,0.0,237247.8125,358910.0,66955378.5,15488.753295898438,6.60227432847023,0.2283333366115888,16596.55517578125,303474.953125,193765.1640625,61504.0,16612.565266927082
3816,20060616,06,WEST,348,193.64999544620514,258627.6015625,315830.0,66868262.0,23656.497192382812,9.052731931209564,3.522500015795231,16599.045735677082,307650.1015625,176894.125,53540.0,16661.274088541668
3817,20060617,06,WEST,348,2141.549892425537,270150.75,199325.0,66845872.0,29599.523193359375,11.197867393493652,17.411667346954346,16395.065348307293,293567.4375,149809.9931640625,31578.0,16449.837565104168
3818,20060618,06,WEST,348,127.29000288248062,252450.046875,337025.0,66896285.5,17819.884399414062,8.685155034065247,0.7408332869720956,16565.47998046875,302488.9296875,186992.265625,56577.0,16564.241048177082
3819,20060619,06,WEST,348,2.3899998627603054,252752.1484375,337544.0,67053906.0,20007.733642578125,8.955829977989197,1.6891666874289513,16712.4384765625,312391.015625,182262.0517578125,57214.0,16692.284993489582
3820,20060620,06,WEST,348,0.9899999778717756,255755.0625,334141.0,67002649.0,20004.98779296875,8.779669880867004,3.0308331681104996,16689.598307291668,311935.359375,177005.5732421875,56266.0,16704.9853515625
3821,20060621,06,WEST,348,0.20999999158084393,261073.4609375,347418.0,66962044.0,22217.700805664062,9.121730029582977,0.4158333061883847,16712.086588541668,314438.6015625,193928.740234375,58947.0,16718.059895833332
3822,20060622,06,WEST,348,136.8100006133318,265467.015625,298391.0,67186697.5,24605.766967773438,9.0086510181427,4.402500120302041,16702.084798177082,314430.65625,171166.9921875,50207.0,16726.732747395832
3823,20060623,06,WEST,348,45.59999920614064,248083.1484375,348667.0,67286112.5,20678.77294921875,7.719525039196014,0.8599999708433946,16585.748860677082,304211.3359375,184640.296875,59433.0,16592.521484375
3824,20060624,06,WEST,348,120.62000438570976,246260.953125,341593.0,67237044.0,18084.081420898438,7.54723858833313,1.0383333119874198,16564.03125,302745.59375,193890.2490234375,58588.0,16574.579752604168
3825,20060625,06,WEST,348,5.119999948889017,242652.71875,331660.0,67156190.5,16303.68212890625,6.848624408245087,0.4541666454946001,16548.154134114582,301181.921875,191156.65234375,57586.0,16564.518229166668
3826,20060626,06,WEST,348,3.5200001187622547,223224.5703125,353108.0,67165367.5,12546.1298828125,5.732650011777878,0.14333332205812135,16345.947835286459,288521.65625,192510.734375,61518.0,16370.462972005209
3827,20060627,06,WEST,348,0.0,221639.4296875,359896.0,67208437.5,12804.216125488281,5.233500063419342,0.12916665989905596,16463.77490234375,293386.3046875,187961.484375,62646.0,16455.750325520832
3828,20060628,06,WEST,348,0.0,234949.71875,350974.0,67308180.0,13963.099731445312,6.0580500066280365,0.5124999955296516,16613.561686197918,305595.671875,193191.4609375,60923.0,16628.852864583332
3829,20060629,06,WEST,348,0.0,236118.0859375,351906.0,67311680.0,13605.599975585938,5.580489903688431,0.40833333305393654,16646.943033854168,308511.953125,194786.5849609375,60851.0,16667.736653645832
3830,20060630,06,WEST,348,0.0,236325.640625,360726.0,67175392.0,12809.293151855469,5.737239897251129,0.03166666518275937,16688.644368489582,311803.8203125,192362.828125,62995.0,16701.031412760418
3831,20060701,07,WEST,348,0.0,246170.4296875,352926.0,67185251.5,15583.605102539062,6.627969831228256,0.24833332297081748,16724.251302083332,314152.8671875,195756.8359375,61332.0,16738.919921875
3832,20060702,07,WEST,348,0.0,257180.734375,323575.0,67237966.0,19920.961669921875,7.837459683418274,1.6083332841905456,16709.9755859375,314302.2109375,192091.99609375,55842.0,16739.82568359375
3833,20060703,07,WEST,348,358.14999725297093,266359.296875,307425.0,67227560.5,28673.700927734375,9.81501966714859,2.5733332857489586,16652.171549479168,311078.8359375,175128.7744140625,52649.0,16686.23583984375
3834,20060704,07,WEST,348,1264.5600128173828,266801.8515625,298252.0,67118693.0,31199.216552734375,11.161970317363739,5.479166676600774,16572.40087890625,305477.8984375,156033.0146484375,49933.0,16601.448893229168
3835,20060705,07,WEST,348,131.20999601483345,252214.84375,342544.0,67109007.0,22417.243774414062,8.039559781551361,0.37333329813554883,16586.54150390625,305254.3984375,184594.80859375,58763.0,16596.828450520832
3836,20060706,07,WEST,348,0.0,227072.142578125,360555.0,67451110.5,11035.573974609375,5.354269951581955,0.09833332989364862,16502.960042317707,299042.3046875,191193.9453125,63557.0,16518.422526041668
3837,20060707,07,WEST,348,0.0,216374.2890625,355848.0,67508956.0,7169.327606201172,4.841889977455139,1.7349998851617177,16465.369059244793,294766.8359375,171081.2421875,62815.0,16464.474283854168
3838,20060708,07,WEST,348,0.0,221089.7265625,355852.0,67274454.5,9443.138488769531,5.032059907913208,0.6516666399935881,16567.675537109375,301606.3046875,172104.6875,62683.0,16542.991617838543
3839,20060709,07,WEST,348,9.359999956563115,261941.0546875,248848.0,66953156.0,24437.568969726562,7.213297188282013,8.927500247955322,16633.029296875,308562.2265625,127698.625,41061.0,16663.75732421875
3840,20060710,07,WEST,348,1097.1600351333618,274605.265625,294041.0,66774096.0,32676.358642578125,11.306942224502563,4.632500057419141,16639.77734375,309323.8203125,153522.640625,48418.0,16669.018229166668
3841,20060711,07,WEST,348,188.68000864982605,278378.203125,299030.0,66802433.0,32743.5908203125,10.634639859199524,2.3850000995832183,16733.641438802082,315751.046875,167503.58984375,50209.0,16736.764973958332
3842,20060712,07,WEST,348,482.64000499248505,273767.75,316573.0,66904416.5,29823.71630859375,10.421749889850616,1.4508332891079287,16771.3759765625,317553.8515625,187302.55078125,54498.0,16789.1416015625
3843,20060713,07,WEST,348,40.529999159276485,270309.3046875,312502.0,66857621.5,26427.89111328125,8.832410097122192,0.9966666574279467,16802.566569010418,320657.3125,189816.9765625,53662.0,16820.129069010418
3844,20060714,07,WEST,348,105.24999812245369,272832.0078125,321371.0,66933053.5,26814.200439453125,9.40026980638504,1.534166610489289,16866.613118489582,324954.6015625,185067.69140625,54796.0,16878.201171875
3845,20060715,07,WEST,348,41.97000120021403,274175.453125,293473.0,67186415.5,22004.099731445312,9.16540014743805,1.827499859655897,16874.444010416668,326193.580078125,197000.375,51787.0,16891.51220703125
3846,20060716,07,WEST,348,10.890000022947788,276136.640625,300513.0,67133222.0,23604.400390625,9.816989958286285,1.0083333050521712,16878.145182291668,325450.8203125,199935.205078125,53026.0,16869.746256510418
3847,20060717,07,WEST,348,0.6899999976158142,269115.96875,338297.0,66958579.5,19286.114990234375,8.909740209579468,0.38333333376795053,16936.159505208332,330854.8671875,209492.1171875,59322.0,16930.148111979168
3848,20060718,07,WEST,348,2.7400000393390656,276548.318359375,336751.0,66974013.5,24578.911865234375,9.49335104227066,0.49333332339301705,17023.174967447918,338601.361328125,199949.5078125,58188.0,17014.174479166668
3849,20060719,07,WEST,348,56.07000389508903,278581.578125,327219.0,66958013.0,26038.142700195312,8.934214502573013,1.1716666100546718,17015.940266927082,337718.75,187302.703125,56455.0,17023.14599609375
3850,20060720,07,WEST,348,5.9799999594688416,276331.1171875,338525.0,67016807.5,23534.03076171875,8.949025571346283,0.14416665599370995,17053.406412760418,340964.390625,200684.4921875,58731.0,17056.3701171875
3851,20060721,07,WEST,348,30.61000045388937,273869.84375,319214.0,66891103.5,24940.058471679688,8.824090480804443,2.2641666481892266,16920.490234375,333155.359375,177082.12109375,54757.0,16979.441731770832
3852,20060722,07,WEST,348,69.42999920994043,235098.203125,343645.0,67071265.0,16766.542358398438,6.375300049781799,0.0899999945734938,16499.87109375,297989.6171875,189852.58203125,60321.0,16515.653971354168
3853,20060723,07,WEST,348,0.0,236946.5390625,339866.0,67023707.5,16240.6533203125,6.045980006456375,0.26249999289090437,16604.742513020832,305754.703125,192189.18359375,59841.0,16587.1884765625
3854,20060724,07,WEST,348,0.0,242368.640625,340820.0,66920680.0,18569.538330078125,6.227959901094437,0.15666666300967336,16657.319986979168,309182.96875,189408.359375,59466.0,16648.157063802082
3855,20060725,07,WEST,348,0.009999999776482582,256724.703125,332620.0,66843376.5,22097.987060546875,7.92591005563736,0.8458333128752807,16737.935872395832,314820.7265625,192919.107421875,57679.0,16745.66748046875
3856,20060726,07,WEST,348,12.820000145584345,268649.421875,305241.0,66742274.5,26441.25732421875,9.913775980472565,1.9549999088048935,16706.875651041668,314593.46875,174567.83203125,50912.0,16721.224446614582
3857,20060727,07,WEST,348,673.8499898910522,272587.7109375,256566.0,66771061.0,32505.20361328125,10.774030208587646,4.572499980529149,16611.6884765625,307823.5546875,154102.17578125,42577.0,16621.512369791668
3858,20060728,07,WEST,348,2524.619945526123,277152.4609375,211160.0,67042948.5,34317.699951171875,11.219293534755707,22.732499311367672,16566.972249348957,303864.0546875,127054.5693359375,34360.0,16582.647786458332
3859,20060729,07,WEST,348,51.46000072360039,272759.4765625,309633.0,67032624.0,28553.565185546875,8.836130917072296,1.829999953508377,16803.742350260418,320799.15625,174954.1162109375,52367.0,16815.623209635418
3860,20060730,07,WEST,348,3.8600001018494368,270462.421875,325825.0,66799681.0,24459.19921875,8.883112609386444,0.6408332927773396,16865.054361979168,326265.0234375,191807.8203125,55920.0,16882.809244791668
3861,20060731,07,WEST,348,0.009999999776482582,268539.6875,329478.0,66739177.5,24058.307495117188,8.900229454040527,0.06749999911213915,16856.97265625,325617.1875,194819.375,56945.0,16872.435221354168
3862,20060801,08,WEST,348,0.0,270024.1953125,326269.0,66857631.5,25730.200317382812,9.303734540939331,0.1716666603460908,16829.6630859375,323894.0078125,193376.2109375,56184.0,16845.687337239582
3863,20060802,08,WEST,348,0.5000000037252903,269943.515625,322730.0,66851453.0,24827.2158203125,9.070896029472351,0.7674999468338987,16843.786295572918,324713.28515625,191231.4150390625,55419.0,16857.332356770832
3864,20060803,08,WEST,348,16.40999972820282,274644.7265625,288755.0,66936449.0,26749.1123046875,9.332769989967346,2.0508332724372544,16836.197591145832,324460.1484375,172406.5517578125,49116.0,16856.456705729168
3865,20060804,08,WEST,348,204.37999381497502,272797.2109375,293856.0,67027358.0,28256.181884765625,9.316823124885559,1.9116666180392106,16801.33984375,321772.59375,185042.0458984375,50874.0,16832.448079427082
3866,20060805,08,WEST,348,291.350000821054,272554.890625,303302.0,66962001.5,29055.32763671875,9.652210175991058,2.1891665558020272,16802.158203125,320868.0390625,174659.5234375,51506.0,16804.153157552082
3867,20060806,08,WEST,348,201.47000953555107,275378.09375,289757.0,67001695.5,28305.198364257812,9.556190192699432,2.0475000793424747,16831.481119791668,324175.412109375,188839.58984375,50132.0,16870.902669270832
3868,20060807,08,WEST,348,23.929998725652695,273005.8671875,305992.0,67184886.5,27762.3408203125,9.543109953403473,1.2416666522622108,16836.59375,324068.1328125,190895.99609375,52375.0,16829.622884114582
3869,20060808,08,WEST,348,681.3000111579895,275518.2421875,300512.0,67203344.0,33231.2265625,10.823665738105774,1.5091665834188461,16754.146484375,318159.921875,179747.8125,50925.0,16771.3330078125
3870,20060809,08,WEST,348,100.85999831557274,283804.234375,244539.0,66997092.0,30673.10400390625,9.590996026992798,2.6183332378665605,16834.513671875,324121.3046875,184697.98828125,41692.0,16866.38623046875
3871,20060810,08,WEST,348,235.03999911248684,274754.578125,306137.0,66770330.5,26169.926513671875,8.303462445735931,1.3866666213919718,16926.433919270832,331656.75,191474.576171875,52300.0,16971.314615885418
3872,20060811,08,WEST,348,320.36999666690826,278079.1328125,253877.0,66697335.5,28998.0283203125,10.025179028511047,3.921666810909907,16803.60009765625,322311.9296875,178975.65625,43135.0,16827.270833333332
3873,20060812,08,WEST,348,54.43000284023583,265698.4375,313778.0,66781431.0,24124.616943359375,9.738552808761597,0.635833311205109,16751.625651041668,317161.6796875,198885.869140625,54047.0,16736.911295572918
3874,20060813,08,WEST,348,298.9300113283098,274516.484375,293664.0,66850892.5,29127.988159179688,10.372217893600464,1.2600000003973644,16749.885091145832,317227.296875,190247.83203125,50347.0,16766.873046875
3875,20060814,08,WEST,348,117.1699990965426,275502.3828125,284343.0,66909816.0,29574.38818359375,9.80213838815689,1.9550000155965488,16797.674479166668,322501.640625,184723.1953125,48889.0,16841.43408203125
3876,20060815,08,WEST,348,119.84999722242355,268818.609375,287397.0,67027833.5,30896.9130859375,9.032474160194397,1.6074999024470646,16683.794108072918,313303.7734375,169829.765625,49048.0,16699.698079427082
3877,20060816,08,WEST,348,10.189999625086784,260692.546875,307020.0,67055516.0,24652.063110351562,7.517362415790558,0.25249997433274984,16749.106119791668,316386.859375,187250.96484375,53026.0,16759.10400390625
3878,20060817,08,WEST,348,17.28000009059906,265706.46875,309067.0,66964509.5,24461.761474609375,7.658341825008392,0.43749998214965063,16817.173665364582,321319.03125,195359.8828125,53365.0,16831.323893229168
3879,20060818,08,WEST,348,0.6299999952316284,267167.265625,311530.0,66937503.5,21990.01318359375,7.80381241440773,0.2766666609483461,16923.760416666668,330514.5078125,196453.54296875,54068.0,16937.962890625
3880,20060819,08,WEST,348,9.430000588297844,274072.8984375,282371.0,66881197.5,24651.919677734375,9.066159665584564,2.599166634182135,16901.467610677082,330629.0625,192788.8037109375,48761.0,16957.618489583332
3881,20060820,08,WEST,348,345.8499994277954,275285.2109375,271863.0,66993500.5,31788.295166015625,10.455600023269653,2.706666701628516,16754.454427083332,318780.0859375,179960.3095703125,46823.0,16792.006184895832
3882,20060821,08,WEST,348,734.2500104904175,276297.59375,251120.0,67150033.0,33046.3271484375,10.65807980298996,6.939999967813492,16690.583658854168,313798.537109375,139260.6650390625,40999.0,16725.962565104168
3883,20060822,08,WEST,348,280.7799868583679,265432.5625,250841.0,67322458.0,30471.693603515625,9.125089764595032,3.499166707197825,16606.9638671875,306712.1171875,170058.4697265625,42497.0,16613.072184244793
3884,20060823,08,WEST,348,564.2800258398056,261070.5625,270696.0,67079545.5,28331.7998046875,8.703979909420013,3.0050000896056495,16600.472981770832,306536.859375,170910.5390625,46550.0,16607.958658854168
3885,20060824,08,WEST,348,52.820000529289246,254845.716796875,298313.0,66723715.5,20646.721313476562,8.470529973506927,0.36583333602175117,16653.625651041668,308682.185546875,196417.9296875,51692.0,16650.743815104168
3886,20060825,08,WEST,348,174.53999808430672,280086.953125,231789.0,66635027.5,31466.500244140625,10.473699390888214,6.622499942779541,16726.428873697918,316649.515625,159200.453125,38605.0,16754.07666015625
3887,20060826,08,WEST,348,1017.3600168228149,279835.90625,253174.0,66778750.5,32909.249755859375,11.323371708393097,3.3608333443601928,16738.268391927082,317056.828125,172191.94140625,42791.0,16762.8203125
3888,20060827,08,WEST,348,1986.7600173950195,273629.609375,274308.0,66813731.5,33714.6298828125,11.718126833438873,3.5091666181882224,16670.580240885418,312797.578125,164007.5859375,46304.0,16737.145833333332
3889,20060828,08,WEST,348,327.45000433921814,268824.25,252024.0,66800600.0,28769.699951171875,10.198410093784332,4.345000088214874,16576.109537760418,305367.9140625,157347.328125,42539.0,16591.00537109375
3890,20060829,08,WEST,348,10.019999412819743,239427.609375,277701.0,66967571.5,18171.3994140625,7.22761994600296,0.6583332871086895,16338.670572916666,289093.1796875,187220.859375,48082.0,16368.612630208334
3891,20060830,08,WEST,348,0.0,230439.3125,299661.0,66996117.5,15809.500122070312,6.375210165977478,0.039166663928578295,16392.542561848957,290661.125,194617.1953125,52917.0,16404.007893880207
3892,20060831,08,WEST,348,0.0,229385.8828125,300568.0,66998218.0,14003.483825683594,6.48571965098381,0.00749999921148022,16426.676595052082,293050.265625,197214.099609375,53292.0,16444.532389322918
3893,20060901,09,WEST,348,0.9799999557435513,233989.953125,296842.0,67074762.5,15814.85546875,6.962089776992798,0.05749999747301141,16453.223795572918,295670.078125,192373.7734375,52454.0,16476.241617838543
3894,20060902,09,WEST,348,8.459999717772007,243037.4921875,258175.0,67165775.0,21874.046020507812,7.085050165653229,2.6074998608479896,16419.956949869793,293627.3359375,176553.34765625,44479.0,16439.351969401043
3895,20060903,09,WEST,348,23.779999995604157,241716.9375,266403.0,67225880.0,21058.609741210938,6.974070072174072,2.7216665744781494,16411.135823567707,293654.1484375,164922.3046875,45367.0,16424.601643880207
3896,20060904,09,WEST,348,574.5499917268753,250534.53125,197329.0,67267678.0,21213.631103515625,7.418549805879593,15.369166632493338,16330.972412109375,289725.4921875,123761.8603515625,32682.0,16352.486002604166
3897,20060905,09,WEST,348,3.850000113248825,221271.24609375,293110.0,67328420.0,13524.791625976562,5.628969997167587,0.046666665157924093,16278.961832682291,284352.6640625,187027.75,52322.0,16329.852376302084
3898,20060906,09,WEST,348,0.0,218988.857421875,293023.0,67289323.0,12597.149169921875,5.232720047235489,0.03333333134651184,16334.0107421875,287119.3671875,191436.01953125,52461.0,16366.435709635416
3899,20060907,09,WEST,348,0.0,224766.71875,291836.0,67110451.5,12576.925842285156,5.457509994506836,0.019166665927817423,16455.957194010418,297416.03515625,192005.37109375,52292.0,16485.7841796875
3900,20060908,09,WEST,348,0.0,229956.921875,281901.0,67066192.0,14136.750671386719,5.529249936342239,1.5724999743203323,16471.301188151043,298147.6953125,180954.84375,49946.0,16514.1083984375
3901,20060909,09,WEST,348,0.9199999943375587,238394.8984375,272445.0,66985830.0,18371.223388671875,5.565719962120056,1.375833244373401,16522.826334635418,301143.015625,171653.1328125,47707.0,16554.783365885418
3902,20060910,09,WEST,348,30.90000133216381,248468.40625,226625.0,66927675.0,21698.10302734375,6.560940086841583,2.2399999871850014,16515.964680989582,300766.53125,179160.8125,40082.0,16587.352213541668
3903,20060911,09,WEST,348,1366.4800539016724,254724.46875,254262.0,67027579.0,26486.099975585938,9.147610068321228,1.6249999379118283,16467.810872395832,299064.3359375,170077.30078125,43884.0,16534.342610677082
3904,20060912,09,WEST,348,84.57000172138214,239677.5078125,244923.0,67097559.5,17403.55810546875,7.220439791679382,1.1849999219800036,16259.334716796875,284104.4765625,183159.578125,42416.0,16285.864095052084
3905,20060913,09,WEST,348,0.0,205405.484375,286711.0,67032410.0,8325.466857910156,5.071049928665161,0.0,16189.359456380209,277842.375,192493.0859375,52326.0,16236.443929036459
3906,20060914,09,WEST,348,0.0,208061.673828125,286737.0,66953301.0,7631.406433105469,4.454860061407089,0.01916666639347871,16276.776529947916,284110.875,193795.84375,52487.0,16347.705403645834
3907,20060915,09,WEST,348,0.0,221113.890625,277501.0,66979251.5,13288.635192871094,5.395010024309158,0.1266666672502955,16378.568603515625,289550.109375,192211.3671875,50139.0,16430.582275390625
3908,20060916,09,WEST,348,11.459999833256006,251066.9140625,266290.0,66778969.5,21718.400024414062,7.646409720182419,0.07499999708185594,16565.646484375,302404.75,194246.4375,47245.0,16584.665201822918
3909,20060917,09,WEST,348,3508.9799728393555,270138.8125,103062.0,66608518.5,31392.400146484375,11.061360001564026,35.72750075658163,16327.8408203125,292530.2578125,108996.6328125,15265.0,16433.885660807293
3910,20060918,09,WEST,348,317.27999914996326,216657.748046875,269407.0,66852512.5,9836.999938964844,4.854840010404587,1.3949999754937987,16156.864827473959,277833.2734375,171231.66015625,48666.0,16242.385172526041
3911,20060919,09,WEST,348,0.0,194382.3740234375,276273.0,67307352.5,8242.100219726562,3.5862699151039124,0.0,16012.837646484375,266869.4765625,186231.7890625,50887.0,16061.997233072916
3912,20060920,09,WEST,348,0.0,205394.00390625,269983.0,67072962.5,10143.455505371094,3.8795610666275024,0.24083332888161144,16145.826985677084,273416.3671875,185399.10546875,49322.0,16197.45458984375
3913,20060921,09,WEST,348,408.3599997125566,232274.943359375,136767.0,66391024.0,17716.421752929688,5.038620889186859,14.598333915074667,16049.8818359375,268560.640625,139803.03515625,22874.0,16117.193766276041
3914,20060922,09,WEST,348,678.5599572509527,253622.53515625,219317.0,66045094.5,19281.533081054688,9.16620272397995,3.0758334460357823,16410.403157552082,294538.265625,185693.83984375,38510.0,16477.996663411457
3915,20060923,09,WEST,348,1616.2399779111147,247085.33984375,217512.0,66578109.5,22208.683837890625,7.634028941392899,4.0525001138448715,16276.438069661459,288137.171875,158722.15625,38044.0,16344.213053385416
3916,20060924,09,WEST,348,4.279999691992998,208230.03125,241468.0,67279806.5,12941.283630371094,5.028663545846939,0.4449999804298083,16007.405354817709,266796.3671875,181523.5625,43711.0,16047.16455078125
3917,20060925,09,WEST,348,0.0,200361.3515625,262081.0,67367212.0,9021.807983398438,4.137028008699417,0.0,16048.304361979166,269218.6640625,188178.24609375,48446.0,16127.037272135416
3918,20060926,09,WEST,348,0.0,210601.84375,257893.0,67115351.0,10888.723205566406,4.302602797746658,0.0,16219.487711588541,280580.3671875,188828.2578125,47524.0,16302.893717447916
3919,20060927,09,WEST,348,30.509999284520745,225731.2734375,238118.0,66786392.0,14592.847900390625,4.895481497049332,1.052499954899152,16309.462483723959,287327.3984375,180714.3359375,43143.0,16372.175374348959
3920,20060928,09,WEST,348,4.169999830424786,190527.5908203125,255872.0,67323160.0,7134.8314208984375,3.493299961090088,0.1533333226107061,15874.553141276041,260596.6484375,178580.67578125,47655.0,15932.566243489584
3921,20060929,09,WEST,348,0.0,201296.29296875,244197.0,66936535.5,12375.399841308594,3.6046877801418304,0.8033333023389181,16038.73046875,265635.4375,167514.3076171875,44642.0,16081.731526692709
3922,20060930,09,WEST,348,0.0,225569.421875,242026.0,66869159.5,14502.114379882812,5.65446150302887,0.3408332982410987,16319.63427734375,288582.5625,177381.84375,44208.0,16407.762858072918
3923,20061001,10,WEST,348,0.009999999776482582,236026.140625,239426.0,67081647.5,15852.755004882812,6.023595690727234,0.7374999963988861,16491.641682942707,297822.109375,185366.546875,43617.0,16551.221354166668
3924,20061002,10,WEST,348,0.0,249071.28125,235367.0,67109476.0,18357.208251953125,7.3151660561561584,0.16916665931542715,16575.549641927082,306016.2109375,187866.603515625,42856.0,16632.660481770832
3925,20061003,10,WEST,348,0.0,242839.7578125,236283.0,67157365.0,17257.258666992188,7.1466023325920105,0.009999999621262154,16547.717122395832,304199.1875,190552.6796875,43299.0,16608.90380859375
3926,20061004,10,WEST,348,2.8900000900030136,244269.7578125,232320.0,67282150.0,19238.77197265625,6.946199953556061,0.16083332911754647,16525.287272135418,303759.046875,186522.26953125,42296.0,16593.472981770832
3927,20061005,10,WEST,348,6.249999964609742,221984.953125,228159.0,67559832.5,14773.1982421875,5.872036844491959,0.3091666412850221,16187.566080729166,279853.90625,184315.56640625,41777.0,16235.731608072916
3928,20061006,10,WEST,348,0.0,209473.623046875,236208.0,67639901.0,11973.929321289062,4.600822925567627,0.0,16129.381266276041,275889.140625,183968.68359375,44059.0,16182.344319661459
